"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X","W_in_scans","L_in_scans"
"1067","CG","08.07.22",906,"GVP_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"1068","CG","08.07.22",906,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"1069","CG","08.07.22",906,"PBG_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"1070","CG","08.07.22",906,"PBG_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"1071","CG","08.07.22",907,"PBG_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"1073","CG","08.07.22",908,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"1074","CG","08.07.22",910,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"1075","CG","08.07.22",913,"PBG_H_CG","PNB_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"1076","CG","08.07.22",914,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"1077","CG","08.07.22",916,"PGM_H_CG","PGN_H_CG","","","","","",TRUE,TRUE
"1078","CG","08.07.22",916,"PNB_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"1079","CG","08.07.22",917,"PBG_H_CG","BPB_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"1080","CG","08.07.22",917,"GVP_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"1081","CG","08.07.22",918,"GPN_H_CG","NBO_V_BG","","","","","",TRUE,TRUE
"1082","CG","08.07.22",919,"GPN_H_CG","NBO_V_BG","ht.bg[ha]","W","","","",TRUE,TRUE
"1083","CG","08.07.22",919,"GVP_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"1084","CG","08.07.22",919,"GVP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"1085","CG","08.07.22",920,"PNB_H_CG","NVP_H_CG","ws[ha]","","","","",TRUE,TRUE
"1086","CG","08.07.22",921,"PGP_H_CG","BPM_H_CG","","","","","",TRUE,TRUE
"1087","CG","08.07.22",924,"GVP_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"1088","CG","08.07.22",924,"GVP_H_CG","X35","","","","","",TRUE,TRUE
"1089","CG","08.07.22",924,"GVP_H_CG","PGM_H_CG","","","","","",TRUE,TRUE
"1090","CG","08.07.22",925,"PGM_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"1091","CG","08.07.22",926,"GPV_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"1092","CG","08.07.22",926,"GVP_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"1094","CG","08.07.22",926,"PGB_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"1095","CG","08.07.22",927,"NPG_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"1096","CG","08.07.22",928,"PNB_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"1097","CG","08.07.22",928,"PBV_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"1098","CG","08.07.22",928,"PBV_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1099","CG","08.07.22",929,"GPN_H_CG","PMN_H_CG","","","","","",TRUE,TRUE
"1100","CG","08.07.22",930,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"1101","CG","08.07.22",930,"GPN_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1102","CG","08.07.22",933,"PGM_H_CG","PMB_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"1103","CG","08.07.22",934,"PMneck_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"1104","CG","08.07.22",935,"PMneck_H_CG","PVBN_H_CG","","","","","",TRUE,TRUE
"1105","CG","08.07.22",935,"GVP_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1106","CG","08.07.22",935,"GVP_H_CG","PGB_H_CG","","",".","","",TRUE,TRUE
"1107","CG","08.07.22",935,"GVP_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"1108","CG","08.07.22",936,"PGB_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"1109","CG","08.07.22",936,"GVP_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1110","CG","08.07.22",938,"PGM_H_CG","PMV_H_CG","","","","","",TRUE,TRUE
"1111","CG","08.07.22",938,"PGM_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1112","CG","08.07.22",939,"PGM_H_CG","PVP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"1113","CG","08.07.22",940,"PVM_H_CG","VPN_H_CG","pr.ps[pr.ps]pr","","","Y","",TRUE,TRUE
"1114","CG","08.07.22",940,"PGB_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"1115","CG","08.07.22",941,"GPN_H_CG","MP_H_CG","","","","","",TRUE,TRUE
"1116","CG","08.07.22",946,"PGM_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"1117","CG","08.07.22",946,"PGM_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1118","CG","08.07.22",946,"PGM_H_CG","NPG_H_CG","fa[voc.ha]","W","","","",TRUE,TRUE
"1119","CG","08.07.22",947,"PGM_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"1120","CG","08.07.22",947,"NPG_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1121","CG","08.07.22",948,"GVP_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"1122","CG","08.07.22",948,"PMN_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"1123","CG","08.07.22",953,"GVP_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"1124","CG","08.07.22",954,"GB_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"1125","CG","08.07.22",954,"GVP_H_CG","PMP_H_CG","","","","","",TRUE,TRUE
"1126","CG","08.07.22",954,"GVP_H_CG","PMneck_H_CG","","","","","",TRUE,TRUE
"1127","CG","08.07.22",955,"PGB_H_CG","GB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"1128","CG","08.07.22",956,"BNw_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"1129","CG","08.07.22",957,"PMneck_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"1130","CG","08.07.22",957,"GVP_H_CG","PBG_H_CG","","","","","",TRUE,TRUE
"1131","CG","08.07.22",957,"PVM_H_CG","PGM_H_CG","st[st.rt]","","","","",TRUE,TRUE
"1132","CG","08.07.22",958,"PVG_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"1133","CG","08.07.22",1000,"PVM_H_CG","PGM_H_CG","st[st]bg.st[st.rt]bt[ha]","","","","",TRUE,TRUE
"1134","CG","08.07.22",1002,"PGM_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"1135","CG","08.07.22",1002,"PGB_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1136","CG","08.07.22",1003,"PGB_H_CG","PM_H_CG","","","","","",TRUE,TRUE
"1137","CG","08.07.22",1003,"PGB_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"1138","CG","08.07.22",1003,"PMN_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1139","CG","08.07.22",1006,"PGB_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"1140","CG","08.07.22",1006,"PNB_H_CG","GOB_V_BG","","","","","",TRUE,TRUE
"1141","CG","08.07.22",1007,"NBw_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"1142","CG","08.07.22",1008,"X42","PGB_H_CG","","","","","",TRUE,TRUE
"1143","CG","08.07.22",1009,"PVM_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1144","CG","08.07.22",1011,"PGB_H_CG","PNB_H_CG","ap[rt]","W","","","",TRUE,TRUE
"1145","CG","08.07.22",1012,"X42","PNB_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"1146","CG","08.07.22",1012,"GBP_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"1147","CG","08.07.22",1013,"PVM_H_CG","NBw_H_CG","ht.bg[voc.ha]","W","","","",TRUE,TRUE
"1148","CG","08.07.22",1013,"X35","MP_H_CG","","","","","",TRUE,TRUE
"1149","CG","08.07.22",1014,"X35","MP_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"1150","CG","08.07.22",1014,"X42","PGB_H_CG","","","","","",TRUE,TRUE
"1151","CG","08.07.22",1014,"NVP_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"1152","CG","08.07.22",1015,"PGB_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"1153","CG","08.07.22",1015,"PVM_H_CG","PGB_H_CG","","","","","",TRUE,TRUE
"1154","CG","08.07.22",1015,"X35","PMP_H_CG","ht[voc.ha]","W","","","",TRUE,TRUE
"1155","CG","08.07.22",1016,"X35","PNB_H_CG","st[st.rt]","","","","",TRUE,TRUE
"1156","CG","08.07.22",1016,"NBw_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"1157","CG","08.07.22",1016,"X35","PMP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"1158","CG","08.07.22",1017,"X35","BPB_H_CG","","","","","",TRUE,TRUE
"1159","CG","08.07.22",1019,"PNP_H_CG","BP_H_CG","ho.bi[sc.ha]","W","","","",TRUE,TRUE
"1160","CG","08.07.22",1019,"BNw_H_CG","PNB_H_CG","voc.ws[ha]ap[rt]","","","","",TRUE,TRUE
"1161","CG","08.07.22",1020,"MP_H_CG","PVB_H_CG","","","","","",TRUE,TRUE
"1162","CG","08.07.22",1022,"MP_H_CG","PNB_H_CG","","","","","",TRUE,TRUE
"1163","CG","08.07.22",1022,"BPN_V_CG","GBP_H_CG","","","","","",TRUE,TRUE
"1164","CG","08.07.22",1023,"X42","PMP_H_CG","fo<1bdl","","","","",TRUE,TRUE
"1165","CG","08.07.22",1023,"GBP_H_CG","PMP_H_CG","","","","","",TRUE,TRUE
"1166","CG","08.07.22",1024,"X35","PMP_H_CG","","","","","",TRUE,TRUE
"1167","CG","08.07.22",1024,"PMP_H_CG","NVP_H_CG","ap.bg[ha]","W","","","",TRUE,TRUE
"1168","CG","08.07.22",1024,"BPN_V_CG","X42","","","","","",TRUE,TRUE
"1169","CG","08.07.22",1025,"GVP_H_CG","NBw_H_CG","","","","","",TRUE,TRUE
"1170","CG","08.07.22",1025,"GVP_H_CG","PNB_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"1171","CG","08.07.22",1026,"X42","PVB_H_CG","","","","","",TRUE,TRUE
"1172","CG","08.07.22",1026,"GVP_H_CG","X35","","","","","",TRUE,TRUE
"1173","CG","08.07.22",1027,"NBw_H_CG","MP_H_CG","","","","","",TRUE,TRUE
"1174","CG","08.07.22",1028,"GVP_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"1175","CG","08.07.22",1029,"X35","VNG_V_BG","","","","","",TRUE,TRUE
"1176","CG","08.07.22",1029,"X35","PNB_H_CG","","","","","",TRUE,TRUE
"1180","BG","08.07.22",1504,"MVO_V_BG","GVN_V_BG","","","","","",TRUE,TRUE
"1181","BG","08.07.22",1506,"BGM_V_BG","NOG_V_BG","","","","","",TRUE,TRUE
"1182","BG","08.07.22",1508,"NOG_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"1183","BG","08.07.22",1510,"OBMO_V_BG","VOB_V_BG","","","","","",TRUE,TRUE
"1184","BG","08.07.22",1515,"NGV_V_BG","GMB_V_BG","","","","","",TRUE,TRUE
"1185","BG","08.07.22",1517,"NGV_V_BG","MOB_V_BG","","","","","",TRUE,TRUE
"1186","BG","08.07.22",1517,"NGV_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"1187","BG","08.07.22",1517,"MOB_V_BG","OGV_V_BG","","","","","",TRUE,TRUE
"1188","BG","08.07.22",1518,"VMV_V_BG","VPM_H_CG","","","","","",TRUE,TRUE
"1189","BG","08.07.22",1518,"BNG_V_BG","BGV_V_BG","","","","","",TRUE,TRUE
"1190","BG","08.07.22",1519,"VBV_V_BG","MOG_V_BG","","","","","",TRUE,TRUE
"1191","BG","08.07.22",1519,"VMV_V_BG","BGN_V_BG","","","","","",TRUE,TRUE
"1192","BG","08.07.22",1519,"BNG_V_BG","VBV_V_BG","","","","","",TRUE,TRUE
"1193","BG","08.07.22",1520,"BNG_V_BG","NOG_V_BG","","","","","",TRUE,TRUE
"1194","BG","08.07.22",1520,"NPV_H_CG","OMV_V_BG","","","","","",TRUE,TRUE
"1195","BG","08.07.22",1520,"BNG_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"1196","BG","08.07.22",1521,"MB_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"1197","BG","08.07.22",1522,"GO_V_BG","OVM_V_BG","","","","","",TRUE,TRUE
"1198","BG","08.07.22",1524,"MGB_V_BG","OVM_V_BG","","","","","",TRUE,TRUE
"1199","BG","08.07.22",1524,"GBO_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"1200","BG","08.07.22",1525,"NGV_V_BG","X51","","","","","",TRUE,TRUE
"1201","BG","08.07.22",1525,"X51","BGM_V_BG","","","","","",TRUE,TRUE
"1202","BG","08.07.22",1551,"NBG_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"1203","BG","08.07.22",1555,"NBG_V_BG","ONO_V_BG","[ap.fo<1bdl]tt[rt]","L","","","",TRUE,TRUE
"1204","BG","08.07.22",1555,"NBG_V_BG","ONO_V_BG","fo<1bdl","","repeat for ease of subsetting","","",TRUE,TRUE
"1205","BG","08.07.22",1558,"X143","ONO_V_BG","","","","","",TRUE,TRUE
"1206","BG","08.07.22",1600,"X143","X48","ap[rt]","W","","","",TRUE,TRUE
"1207","BG","08.07.22",1600,"X143","X48","","","","","",TRUE,TRUE
"1208","BG","08.07.22",1602,"X143","X48","","","","","",TRUE,TRUE
"1209","BG","08.07.22",1602,"X143","X48","","","","","",TRUE,TRUE
"1210","BG","08.07.22",1603,"OMG_V_BG","X48","ap[rt]","W","","","",TRUE,TRUE
"1211","BG","08.07.22",1605,"OMG_V_BG","X48","","","","","",TRUE,TRUE
"1212","BG","08.07.22",1608,"OMG_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"1213","BG","08.07.22",1609,"NBG_V_BG","X48","","","","","",TRUE,TRUE
"1214","BG","08.07.22",1609,"OMG_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"1216","BG","30.06.22",1337,"OGB_V_BG","ONB_V_BG","ht.ws[ha]","W","","","",TRUE,TRUE
"1217","BG","30.06.22",1338,"X52","VMO_V_BG","pr[prt]","","head ground","Y","",TRUE,TRUE
"1218","BG","30.06.22",1338,"OGMV_V_BG","VBM_V_BG","","","","","",TRUE,TRUE
"1219","BG","30.06.22",1339,"OGMV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"1220","BG","30.06.22",1341,"OMG_V_BG","GVN_V_BG","bg[ha]ap[rt]","","","","",TRUE,TRUE
"1221","BG","30.06.22",1341,"OBMO_V_BG","VBM_V_BG","","","","","",TRUE,TRUE
"1222","BG","30.06.22",1342,"X52","MB_V_BG","bg[ha]","","","","",TRUE,TRUE
"1223","BG","30.06.22",1342,"GVN_V_BG","BMV_V_BG","bg[voc.bg]st[st.ha]","","","","",TRUE,TRUE
"1224","BG","30.06.22",1343,"OBMO_V_BG","BVG_V_BG","bg[ig]ig","","undecided","","",TRUE,TRUE
"1225","BG","30.06.22",1343,"OBV_V_BG","NO_V_BG","","","","","",TRUE,TRUE
"1226","BG","30.06.22",1344,"X52","Nneck_BG","","","","","",TRUE,TRUE
"1227","BG","30.06.22",1348,"VB_V_BG","VBM_V_BG","","","","","",TRUE,TRUE
"1228","BG","30.06.22",1348,"VB_V_BG","BNG_V_BG","bg[rt]","","","","",TRUE,TRUE
"1229","BG","30.06.22",1351,"MGV_V_BG","OVM_V_BG","jo[onback.voc.fa]cd.voc.ws","","","","",TRUE,TRUE
"1230","BG","30.06.22",1351,"PMG_H_CG","BV_V_BG","st[st.rt]","","","","",TRUE,TRUE
"1231","BG","30.06.22",1351,"BNG_V_BG","GVN_V_BG","","","","","",TRUE,TRUE
"1232","BG","30.06.22",1352,"PMG_H_CG","GNV_V_BG","","","","","",TRUE,TRUE
"1233","BG","30.06.22",1354,"BNG_V_BG","MGV_V_BG","st[st.rt]ap.st[st]","","interferred by BV_V_BG","","",TRUE,TRUE
"1234","BG","30.06.22",1354,"BV_V_BG","MGV_V_BG","","","","","",TRUE,TRUE
"1235","BG","30.06.22",1354,"BV_V_BG","BVG_V_BG","","","","","",TRUE,TRUE
"1236","BG","30.06.22",1354,"OBMO_V_BG","BVG_V_BG","","","","","",TRUE,TRUE
"1237","BG","30.06.22",1354,"BV_V_BG","OBMO_V_BG","","","","","",TRUE,TRUE
"1238","BG","30.06.22",1354,"OBMO_V_BG","PMB_H_CG","ap.footontail[voc.ha]","W","","","",TRUE,TRUE
"1239","BG","30.06.22",1355,"BV_V_BG","VBV_V_BG","ap.pr[pr.ps]pr.ps[ig.pr]bg[ha]","W","head ground","Y","",TRUE,TRUE
"1240","BG","30.06.22",1400,"GVN_V_BG","VGV_V_BG","[pr]pr[pr]pr","","head ground","Y","",TRUE,TRUE
"1241","BG","30.06.22",1400,"MGV_V_BG","PVM_H_CG","","","","","",TRUE,TRUE
"1242","BG","30.06.22",1403,"GO_V_BG","GMV_V_BG","","","","","",TRUE,TRUE
"1243","BG","30.06.22",1502,"GO_V_BG","BMB_V_BG","","","","","",TRUE,TRUE
"1244","BG","30.06.22",1502,"BMB_V_BG","MON_V_BG","ap.st[st]rt","W","","","",TRUE,TRUE
"1245","BG","30.06.22",1502,"VBV_V_BG","GO_V_BG","","","","","",TRUE,TRUE
"1246","BG","30.06.22",1509,"NGV_V_BG","PVM_H_CG","","","","","",TRUE,TRUE
"1247","BG","11.07.22",1310,"NOB_V_BG","VOM_V_BG","[sp]ap.sg[sg]pr[sp]sp[sp]pr[sp]sp.sg[sg]pr.sp[sp]","","","","",TRUE,TRUE
"1248","BG","11.07.22",1320,"OVB_V_BG","GOG_V_BG","","","steals food","","",TRUE,TRUE
"1249","BG","11.07.22",1321,"X51","GO_V_BG","","","","","",TRUE,TRUE
"1250","BG","11.07.22",1321,"BGO_V_BG","GO_V_BG","","","","","",TRUE,TRUE
"1251","BG","11.07.22",1322,"MVM_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"1252","BG","11.07.22",1324,"VGB_V_BG","GO_V_BG","","","","","",TRUE,TRUE
"1253","BG","11.07.22",1350,"BOGV_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"1254","BG","11.07.22",1358,"OBMO_V_BG","NV_V_BG","","","","","",TRUE,TRUE
"1255","BG","11.07.22",1358,"GON_V_BG","OGV_V_BG","ht.bg[ha]","W","","","",TRUE,TRUE
"1256","BG","11.07.22",1401,"OBMO_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"1257","BG","11.07.22",1402,"OBMO_V_BG","BOV_V_BG","ht.bg[ha]","W","","","",TRUE,TRUE
"1258","BG","11.07.22",1402,"OBMO_V_BG","MV_V_BG","ap[rt]","W","","","",TRUE,TRUE
"1259","BG","11.07.22",1405,"GON_V_BG","MNV_V_BG","","","","","",TRUE,TRUE
"1260","BG","11.07.22",1408,"NGV_V_BG","GON_V_BG","fo<1bdl","","","","",TRUE,TRUE
"1261","BG","11.07.22",1408,"NVG_V_BG","GON_V_BG","tp[rt]","","","","",TRUE,TRUE
"1262","BG","11.07.22",1409,"BOV_V_BG","OM_V_BG","ap.dis[rt]","W","","","",TRUE,TRUE
"1263","BG","11.07.22",1413,"NMV_V_BG","OV_V_BG","","","","","",TRUE,TRUE
"1264","BG","11.07.22",1414,"NGV_V_BG","GMB_V_BG","","","","","",TRUE,TRUE
"1265","BG","11.07.22",1414,"NGV_V_BG","GON_V_BG","fo<1bdl","","","","",TRUE,TRUE
"1266","BG","11.07.22",1414,"GMB_V_BG","GNB_V_BG","ap.tp[rt]","W","","","",TRUE,TRUE
"1267","BG","11.07.22",1417,"NGV_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"1268","BG","11.07.22",1419,"OBMO_V_BG","NB_V_CG","","","","","",TRUE,TRUE
"1269","BG","11.07.22",1419,"GON_V_BG","MNV_V_BG","","","","","",TRUE,TRUE
"1270","BG","11.07.22",1420,"NGV_V_BG","NVN_V_BG","","","","","",TRUE,TRUE
"1271","BG","11.07.22",1422,"NGV_V_BG","BMN_V_BG","","","","","",TRUE,TRUE
"1272","BG","11.07.22",1422,"NGV_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"1273","BG","11.07.22",1423,"OBMO_V_BG","GON_V_BG","","","","","",TRUE,TRUE
"1274","BG","11.07.22",1423,"GON_V_BG","NGV_V_BG","fo<1bdl.pr","","","Y","",TRUE,TRUE
"1275","BG","11.07.22",1423,"NGV_V_BG","GON_V_BG","ap.ps.bg[rt]","W","","","",TRUE,TRUE
"1276","BG","11.07.22",1424,"NGV_V_BG","GON_V_BG","fp<1bdl","W","","","",TRUE,TRUE
"1277","BG","11.07.22",1424,"GON_V_BG","MNV_V_BG","","","","","",TRUE,TRUE
"1278","BG","11.07.22",1424,"NGV_V_BG","GON_V_BG","","","","","",TRUE,TRUE
"1279","BG","11.07.22",1425,"NGV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"1280","BG","11.07.22",1427,"NGV_V_BG","GON_V_BG","fo<1bdl","","","","",TRUE,TRUE
"1281","BG","11.07.22",1429,"NVO_V_BG","OB_V_BG","","","","","",TRUE,TRUE
"1283","BG","11.07.22",1431,"GBO_V_BG","OM_V_BG","pr[pr.ps]pr","","","Y","",TRUE,TRUE
"1284","BG","11.07.22",1431,"GBO_V_BG","GOV_V_BG","","","","","",TRUE,TRUE
"1286","BG","11.07.22",1434,"BG_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1288","BG","11.07.22",1438,"NGV_V_BG","GON_V_BG","fo<1bdl","","","","",TRUE,TRUE
"1298","BG","11.07.22",1448,"VGV_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"1299","BG","11.07.22",1448,"VGV_V_BG","BMB_V_BG","","","","","",TRUE,TRUE
"1300","BG","11.07.22",1449,"VB_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1301","BG","11.07.22",1450,"BOGV_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"1302","BG","11.07.22",1451,"MBP_H_CG","VGV_V_BG","","","","","",TRUE,TRUE
"1303","BG","11.07.22",1451,"GBO_V_BG","OM_V_BG","","","","","",TRUE,TRUE
"1304","BG","11.07.22",1452,"BMO_V_BG","NVO_V_BG","ap[bc]bc.ps[pr]pr[ps]pr[rt]","","ground head then neck","Y","",TRUE,TRUE
"1306","BG","11.07.22",1454,"BMO_V_BG","GBO_V_BG","","","","","",TRUE,TRUE
"1307","BG","11.07.22",1455,"BMO_V_BG","VB_V_BG","","","","","",TRUE,TRUE
"1309","BG","11.07.22",1455,"GBO_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"1311","BG","11.07.22",1500,"VB_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1312","BG","11.07.22",1500,"VB_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1313","BG","11.07.22",1502,"VGB_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1314","BG","11.07.22",1503,"VB_V_BG","OBMO_V_BG","","","","","",TRUE,TRUE
"1315","BG","11.07.22",1503,"BVB_V_BG","MVG_V_BG","","","","","",TRUE,TRUE
"1316","BG","11.07.22",1505,"VB_V_BG","VGB_V_BG","","","","","",TRUE,TRUE
"1317","BG","11.07.22",1507,"BMO_V_BG","OBMO_V_BG","","","","","",TRUE,TRUE
"1318","BG","11.07.22",1508,"GB_V_BG","VB_V_BG","ap.ps[pr.ps]pr","","ground","Y","",TRUE,TRUE
"1319","BG","11.07.22",1509,"MVG_V_BG","BVB_V_BG","[pr]pr[pr]","","tree head","Y","",TRUE,TRUE
"1321","BG","11.07.22",1511,"GBO_V_BG","MVG_V_BG","","","gbo interferes with preening MVG and unmarked","Y","",TRUE,TRUE
"1322","BG","11.07.22",1516,"BMO_V_BG","BON_V_BG","ht[ha]","W","","","",TRUE,TRUE
"1324","BG","11.07.22",1516,"O_V_BG","BON_V_BG","","","","","",TRUE,TRUE
"1325","BG","11.07.22",1517,"O_V_BG","BON_V_BG","","","","","",TRUE,TRUE
"1326","BG","11.07.22",1517,"BMO_V_BG","OGV_V_BG","","","","","",TRUE,TRUE
"1327","BG","11.07.22",1518,"BMO_V_BG","NVN_V_BG","ap.bg[rt]","W","","","",TRUE,TRUE
"1328","BG","11.07.22",1518,"BMO_V_BG","OMO_V_BG","","","","","",TRUE,TRUE
"1329","BG","11.07.22",1518,"GB_V_BG","BVB_V_BG","","","","","",TRUE,TRUE
"1330","BG","11.07.22",1518,"BMO_V_BG","VB_V_BG","","","","","",TRUE,TRUE
"1331","BG","11.07.22",1518,"BMO_V_BG","OBMO_V_BG","","","","","",TRUE,TRUE
"1332","BG","11.07.22",1518,"BMO_V_BG","OGV_V_BG","","","","","",TRUE,TRUE
"1333","BG","11.07.22",1518,"BMO_V_BG","OMO_V_BG","","","","","",TRUE,TRUE
"1334","BG","11.07.22",1519,"BMO_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"1335","BG","11.07.22",1519,"ONO_V_BG","NMO_V_BG","","","","","",TRUE,TRUE
"1337","BG","11.07.22",1520,"NGV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"1338","BG","11.07.22",1520,"BVB_V_BG","MVG_V_BG","","","","","",TRUE,TRUE
"1339","BG","11.07.22",1520,"BVB_V_BG","OB_V_BG","","","","","",TRUE,TRUE
"1340","BG","11.07.22",1520,"GVB_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1341","BG","11.07.22",1520,"BMG_V_BG","MVG_V_BG","","","","","",TRUE,TRUE
"1342","BG","11.07.22",1520,"NGV_V_BG","OB_V_BG","","","","","",TRUE,TRUE
"1343","BG","11.07.22",1521,"OVO_V_BG","O_V_BG","","","","","",TRUE,TRUE
"1344","BG","11.07.22",1521,"OMO_V_BG","OB_V_BG","bg[rt]","","","","",TRUE,TRUE
"1345","BG","11.07.22",1522,"OMO_V_BG","OMB_V_BG","ap[rt]","W","","","",TRUE,TRUE
"1346","BG","11.07.22",1522,"BMO_V_BG","VNV_V_BG","ap[ha]","W","","","",TRUE,TRUE
"1348","BG","11.07.22",1523,"ONO_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"1349","BG","11.07.22",1523,"BMO_V_BG","ONG_V_BG","","","","","",TRUE,TRUE
"1350","BG","11.07.22",1523,"BNG_V_BG","ONG_V_BG","","","","","",TRUE,TRUE
"1351","BG","11.07.22",1524,"BMO_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1352","BG","11.07.22",1524,"NGV_V_BG","O_V_BG","","","","","",TRUE,TRUE
"1353","BG","11.07.22",1525,"BNG_V_BG","ONG_V_BG","","","","","",TRUE,TRUE
"1354","BG","11.07.22",1525,"ONG_V_BG","MBP_H_CG","","","","","",TRUE,TRUE
"1355","BG","11.07.22",1525,"MBP_H_CG","BVB_V_BG","","","","","",TRUE,TRUE
"1356","BG","11.07.22",1525,"NVO_V_BG","OGV_V_BG","","","","","",TRUE,TRUE
"1357","BG","11.07.22",1529,"BNG_V_BG","ONO_V_BG","","","","","",TRUE,TRUE
"1358","BG","11.07.22",1529,"BMO_V_BG","NBM_V_BG","","","","","",TRUE,TRUE
"1359","BG","11.07.22",1530,"O_V_BG","X48","st[st.ap]ht.bg[ha]","","","","",TRUE,TRUE
"1360","BG","11.07.22",1531,"ONO_V_BG","OGB_V_BG","","","","","",TRUE,TRUE
